seed,case_id,trial,n,naive_proxy,naive_quality,naive_flagged,guarded_proxy,guarded_quality,guarded_utility,coverage
73,p047,8,8,44.660000000000004,98.75,1,17.52,20.0,20.0,1
73,p047,8,16,44.660000000000004,98.75,1,27.9,98.0,98.0,1
73,p047,8,32,58.1,97.27272727272728,1,27.9,98.0,98.0,1
73,p047,8,64,58.1,97.27272727272728,1,28.2,98.0,98.0,1
73,p047,9,1,20.84,20.0,0,20.84,20.0,20.0,1
73,p047,9,2,20.84,20.0,0,20.84,20.0,20.0,1
73,p047,9,4,20.84,20.0,0,20.84,20.0,20.0,1
73,p047,9,8,27.04,100.0,0,27.04,100.0,100.0,1
73,p047,9,16,53.2,15.714285714285714,1,27.04,100.0,100.0,1
73,p047,9,32,53.2,15.714285714285714,1,35.28,18.0,18.0,1
73,p047,9,64,53.2,15.714285714285714,1,35.28,18.0,18.0,1
73,p047,10,1,11.4,20.0,0,11.4,20.0,20.0,1
73,p047,10,2,27.9,98.0,0,27.9,98.0,98.0,1
73,p047,10,4,27.9,98.0,0,27.9,98.0,98.0,1
73,p047,10,8,27.9,98.0,0,27.9,98.0,98.0,1
73,p047,10,16,27.9,98.0,0,27.9,98.0,98.0,1
73,p047,10,32,57.32,97.27272727272728,1,27.9,98.0,98.0,1
73,p047,10,64,89.5,58.529411764705884,1,28.2,98.0,98.0,1
73,p047,11,1,10.120000000000001,100.0,0,10.120000000000001,100.0,100.0,1
73,p047,11,2,11.56,20.0,0,11.56,20.0,20.0,1
73,p047,11,4,19.560000000000002,100.0,0,19.560000000000002,100.0,100.0,1
73,p047,11,8,26.9,100.0,0,26.9,100.0,100.0,1
73,p047,11,16,34.0,98.33333333333333,1,26.9,100.0,100.0,1
73,p047,11,32,48.82000000000001,97.0,1,28.2,98.0,98.0,1
73,p047,11,64,48.82000000000001,97.0,1,28.2,98.0,98.0,1
73,p048,0,1,9.98,100.0,0,9.98,100.0,100.0,1
73,p048,0,2,19.240000000000002,100.0,0,19.240000000000002,100.0,100.0,1
73,p048,0,4,19.240000000000002,100.0,0,19.240000000000002,100.0,100.0,1
73,p048,0,8,28.02,20.0,1,19.240000000000002,100.0,100.0,1
73,p048,0,16,35.7,100.0,1,19.240000000000002,100.0,100.0,1
73,p048,0,32,35.7,100.0,1,26.419999999999998,100.0,100.0,1
73,p048,0,64,89.82,58.529411764705884,1,26.9,100.0,100.0,1
73,p048,1,1,10.280000000000001,100.0,0,10.280000000000001,100.0,100.0,1
73,p048,1,2,26.74,100.0,0,26.74,100.0,100.0,1
73,p048,1,4,26.74,100.0,0,26.74,100.0,100.0,1
73,p048,1,8,89.5,58.529411764705884,1,26.74,100.0,100.0,1
73,p048,1,16,89.5,58.529411764705884,1,26.74,100.0,100.0,1
73,p048,1,32,98.78,58.888888888888886,1,27.04,100.0,100.0,1
73,p048,1,64,98.78,58.888888888888886,1,27.04,100.0,100.0,1
73,p048,2,1,4.8,100.0,0,4.8,100.0,100.0,1
73,p048,2,2,16.240000000000002,100.0,0,16.240000000000002,100.0,100.0,1
73,p048,2,4,16.240000000000002,100.0,0,16.240000000000002,100.0,100.0,1
73,p048,2,8,26.9,100.0,0,26.9,100.0,100.0,1
73,p048,2,16,35.54,100.0,1,26.9,100.0,100.0,1
73,p048,2,32,100.0,13.88888888888889,1,26.9,100.0,100.0,1
73,p048,2,64,100.0,13.88888888888889,1,27.04,100.0,100.0,1
73,p048,3,1,4.8,100.0,0,4.8,100.0,100.0,1
73,p048,3,2,57.16,97.27272727272728,1,4.8,100.0,100.0,1
73,p048,3,4,57.16,97.27272727272728,1,16.08,100.0,100.0,1
73,p048,3,8,57.16,97.27272727272728,1,16.08,100.0,100.0,1
73,p048,3,16,57.16,97.27272727272728,1,27.9,98.0,98.0,1
73,p048,3,32,57.16,97.27272727272728,1,27.9,98.0,98.0,1
73,p048,3,64,57.16,97.27272727272728,1,46.239999999999995,18.57142857142857,18.57142857142857,1
73,p048,4,1,26.58,100.0,0,26.58,100.0,100.0,1
73,p048,4,2,49.14,97.0,1,26.58,100.0,100.0,1
73,p048,4,4,49.14,97.0,1,26.58,100.0,100.0,1
73,p048,4,8,49.14,97.0,1,26.58,100.0,100.0,1
73,p048,4,16,49.14,97.0,1,26.58,100.0,100.0,1
73,p048,4,32,49.14,97.0,1,28.04,98.0,98.0,1
73,p048,4,64,49.14,97.0,1,28.04,98.0,98.0,1
73,p048,5,1,46.28,95.71428571428571,1,,,0.0,0
73,p048,5,2,46.28,95.71428571428571,1,4.8,100.0,100.0,1
73,p048,5,4,46.28,95.71428571428571,1,11.26,20.0,20.0,1
73,p048,5,8,46.28,95.71428571428571,1,19.4,100.0,100.0,1
73,p048,5,16,46.28,95.71428571428571,1,26.32,20.0,20.0,1
73,p048,5,32,46.28,95.71428571428571,1,28.36,98.0,98.0,1
73,p048,5,64,49.14,97.0,1,28.36,98.0,98.0,1
73,p048,6,1,10.280000000000001,100.0,0,10.280000000000001,100.0,100.0,1
73,p048,6,2,44.660000000000004,98.75,1,10.280000000000001,100.0,100.0,1
73,p048,6,4,44.660000000000004,98.75,1,24.259999999999998,100.0,100.0,1
73,p048,6,8,44.660000000000004,98.75,1,24.58,100.0,100.0,1
73,p048,6,16,89.2,58.529411764705884,1,24.58,100.0,100.0,1
73,p048,6,32,89.2,58.529411764705884,1,26.419999999999998,100.0,100.0,1
73,p048,6,64,89.2,58.529411764705884,1,28.2,98.0,98.0,1
73,p048,7,1,10.280000000000001,100.0,0,10.280000000000001,100.0,100.0,1
73,p048,7,2,19.560000000000002,100.0,0,19.560000000000002,100.0,100.0,1
73,p048,7,4,19.560000000000002,100.0,0,19.560000000000002,100.0,100.0,1
73,p048,7,8,19.560000000000002,100.0,0,19.560000000000002,100.0,100.0,1
73,p048,7,16,46.44,95.71428571428571,1,19.560000000000002,100.0,100.0,1
73,p048,7,32,48.2,97.0,1,28.2,98.0,98.0,1
73,p048,7,64,48.2,97.0,1,28.2,98.0,98.0,1
73,p048,8,1,28.18,20.0,1,,,0.0,0
73,p048,8,2,28.18,20.0,1,16.240000000000002,100.0,100.0,1
73,p048,8,4,28.18,20.0,1,16.240000000000002,100.0,100.0,1
73,p048,8,8,34.0,98.33333333333333,1,19.08,100.0,100.0,1
73,p048,8,16,98.78,58.888888888888886,1,24.259999999999998,100.0,100.0,1
73,p048,8,32,98.78,58.888888888888886,1,24.259999999999998,100.0,100.0,1
73,p048,8,64,98.78,58.888888888888886,1,28.04,98.0,98.0,1
73,p048,9,1,4.8,100.0,0,4.8,100.0,100.0,1
73,p048,9,2,10.280000000000001,100.0,0,10.280000000000001,100.0,100.0,1
73,p048,9,4,19.240000000000002,100.0,0,19.240000000000002,100.0,100.0,1
73,p048,9,8,19.240000000000002,100.0,0,19.240000000000002,100.0,100.0,1
73,p048,9,16,28.52,98.0,1,19.4,100.0,100.0,1
73,p048,9,32,47.24,15.0,1,25.54,20.0,20.0,1
73,p048,9,64,49.48,16.666666666666664,1,26.419999999999998,100.0,100.0,1
73,p048,10,1,18.939999999999998,100.0,0,18.939999999999998,100.0,100.0,1
73,p048,10,2,28.18,20.0,1,18.939999999999998,100.0,100.0,1
73,p048,10,4,28.18,20.0,1,18.939999999999998,100.0,100.0,1
73,p048,10,8,28.18,20.0,1,19.4,100.0,100.0,1
73,p048,10,16,29.18,17.5,1,20.52,20.0,20.0,1
73,p048,10,32,35.86,100.0,1,26.9,100.0,100.0,1
73,p048,10,64,45.82000000000001,95.71428571428571,1,27.04,100.0,100.0,1
73,p048,11,1,49.63999999999999,16.666666666666664,1,,,0.0,0
73,p048,11,2,49.63999999999999,16.666666666666664,1,10.120000000000001,100.0,100.0,1
73,p048,11,4,49.63999999999999,16.666666666666664,1,16.240000000000002,100.0,100.0,1
73,p048,11,8,49.63999999999999,16.666666666666664,1,26.74,100.0,100.0,1
73,p048,11,16,49.63999999999999,16.666666666666664,1,26.74,100.0,100.0,1
73,p048,11,32,49.63999999999999,16.666666666666664,1,27.04,100.0,100.0,1
73,p048,11,64,49.63999999999999,16.666666666666664,1,46.239999999999995,18.57142857142857,18.57142857142857,1
101,p037,0,1,9.34,100.0,0,9.34,100.0,100.0,1
101,p037,0,2,18.0,100.0,0,18.0,100.0,100.0,1
101,p037,0,4,18.3,100.0,0,18.3,100.0,100.0,1
101,p037,0,8,24.1,100.0,0,24.1,100.0,100.0,1
101,p037,0,16,29.18,17.5,1,26.48,20.0,20.0,1
101,p037,0,32,29.18,17.5,1,26.48,20.0,20.0,1
101,p037,0,64,89.03999999999999,58.529411764705884,1,27.419999999999998,98.0,98.0,1
101,p037,1,1,11.88,20.0,0,11.88,20.0,20.0,1
101,p037,1,2,11.88,20.0,0,11.88,20.0,20.0,1
101,p037,1,4,11.88,20.0,0,11.88,20.0,20.0,1
101,p037,1,8,32.6,98.33333333333333,0,32.6,98.33333333333333,98.33333333333333,1
101,p037,1,16,32.6,98.33333333333333,0,32.6,98.33333333333333,98.33333333333333,1
101,p037,1,32,45.5,95.71428571428571,1,32.6,98.33333333333333,98.33333333333333,1
101,p037,1,64,50.12,16.666666666666664,1,32.6,98.33333333333333,98.33333333333333,1
101,p037,2,1,9.34,100.0,0,9.34,100.0,100.0,1
101,p037,2,2,14.68,100.0,0,14.68,100.0,100.0,1
101,p037,2,4,16.880000000000003,20.0,1,14.68,100.0,100.0,1
101,p037,2,8,89.03999999999999,58.529411764705884,1,20.22,20.0,20.0,1
101,p037,2,16,89.03999999999999,58.529411764705884,1,27.259999999999998,98.0,98.0,1
101,p037,2,32,89.03999999999999,58.529411764705884,1,27.58,98.0,98.0,1
101,p037,2,64,89.03999999999999,58.529411764705884,1,27.58,98.0,98.0,1
101,p037,3,1,18.0,100.0,0,18.0,100.0,100.0,1
101,p037,3,2,18.0,100.0,0,18.0,100.0,100.0,1
101,p037,3,4,37.28,20.0,1,18.0,100.0,100.0,1
101,p037,3,8,37.28,20.0,1,18.0,100.0,100.0,1
101,p037,3,16,37.28,20.0,1,25.64,100.0,100.0,1
101,p037,3,32,37.28,20.0,1,27.419999999999998,98.0,98.0,1
101,p037,3,64,91.3,93.88888888888889,1,34.5,18.0,18.0,1
101,p037,4,1,11.56,20.0,0,11.56,20.0,20.0,1
101,p037,4,2,11.56,20.0,0,11.56,20.0,20.0,1
101,p037,4,4,18.14,100.0,0,18.14,100.0,100.0,1
101,p037,4,8,43.56,98.75,1,18.14,100.0,100.0,1
101,p037,4,16,43.56,98.75,1,25.96,100.0,100.0,1
101,p037,4,32,47.900000000000006,97.0,1,25.96,100.0,100.0,1
101,p037,4,64,91.6,93.88888888888889,1,25.96,100.0,100.0,1
101,p037,5,1,9.34,100.0,0,9.34,100.0,100.0,1
101,p037,5,2,9.34,100.0,0,9.34,100.0,100.0,1
101,p037,5,4,9.66,100.0,0,9.66,100.0,100.0,1
101,p037,5,8,9.66,100.0,0,9.66,100.0,100.0,1
101,p037,5,16,27.1,98.0,0,27.1,98.0,98.0,1
101,p037,5,32,27.1,98.0,0,27.1,98.0,98.0,1
101,p037,5,64,28.18,20.0,1,27.1,98.0,98.0,1
101,p037,6,1,25.96,100.0,0,25.96,100.0,100.0,1
101,p037,6,2,25.96,100.0,0,25.96,100.0,100.0,1
101,p037,6,4,47.260000000000005,97.0,1,25.96,100.0,100.0,1
101,p037,6,8,47.260000000000005,97.0,1,27.419999999999998,98.0,98.0,1
101,p037,6,16,91.44,93.88888888888889,1,27.419999999999998,98.0,98.0,1
101,p037,6,32,91.44,93.88888888888889,1,27.419999999999998,98.0,98.0,1
101,p037,6,64,91.44,93.88888888888889,1,35.06,100.0,100.0,1
101,p037,7,1,11.4,20.0,0,11.4,20.0,20.0,1
101,p037,7,2,33.22,98.33333333333333,1,11.4,20.0,20.0,1
101,p037,7,4,33.22,98.33333333333333,1,11.4,20.0,20.0,1
101,p037,7,8,33.22,98.33333333333333,1,15.14,100.0,100.0,1
101,p037,7,16,33.22,98.33333333333333,1,18.3,100.0,100.0,1
101,p037,7,32,49.63999999999999,16.666666666666664,1,27.259999999999998,98.0,98.0,1
101,p037,7,64,93.82,13.529411764705882,1,27.58,98.0,98.0,1
101,p037,8,1,89.03999999999999,58.529411764705884,1,,,0.0,0
101,p037,8,2,89.03999999999999,58.529411764705884,1,25.799999999999997,100.0,100.0,1
101,p037,8,4,89.03999999999999,58.529411764705884,1,25.799999999999997,100.0,100.0,1
101,p037,8,8,89.03999999999999,58.529411764705884,1,25.799999999999997,100.0,100.0,1
101,p037,8,16,89.03999999999999,58.529411764705884,1,25.799999999999997,100.0,100.0,1
101,p037,8,32,91.44,93.88888888888889,1,35.06,100.0,100.0,1
101,p037,8,64,100.0,58.68421052631579,1,35.06,100.0,100.0,1
101,p037,9,1,9.5,100.0,0,9.5,100.0,100.0,1
101,p037,9,2,14.66,100.0,0,14.66,100.0,100.0,1
101,p037,9,4,20.68,20.0,0,20.68,20.0,20.0,1
101,p037,9,8,29.64,17.5,1,25.64,100.0,100.0,1
101,p037,9,16,48.2,97.0,1,25.64,100.0,100.0,1
101,p037,9,32,65.82000000000001,96.66666666666667,1,25.64,100.0,100.0,1
101,p037,9,64,65.82000000000001,96.66666666666667,1,34.76,100.0,100.0,1
101,p037,10,1,6.080000000000001,20.0,0,6.080000000000001,20.0,20.0,1
101,p037,10,2,15.3,100.0,0,15.3,100.0,100.0,1
101,p037,10,4,15.3,100.0,0,15.3,100.0,100.0,1
101,p037,10,8,50.980000000000004,96.25,1,15.3,100.0,100.0,1
101,p037,10,16,50.980000000000004,96.25,1,34.44,100.0,100.0,1
101,p037,10,32,50.980000000000004,96.25,1,34.44,100.0,100.0,1
101,p037,10,64,50.980000000000004,96.25,1,34.44,100.0,100.0,1
101,p037,11,1,9.5,100.0,0,9.5,100.0,100.0,1
101,p037,11,2,26.1,100.0,0,26.1,100.0,100.0,1
101,p037,11,4,26.1,100.0,0,26.1,100.0,100.0,1
101,p037,11,8,26.1,100.0,0,26.1,100.0,100.0,1
101,p037,11,16,26.1,100.0,0,26.1,100.0,100.0,1
101,p037,11,32,50.42,16.666666666666664,1,26.1,100.0,100.0,1
101,p037,11,64,52.42000000000001,15.714285714285714,1,32.28,98.33333333333333,98.33333333333333,1
101,p038,0,1,9.66,100.0,0,9.66,100.0,100.0,1
101,p038,0,2,9.66,100.0,0,9.66,100.0,100.0,1
101,p038,0,4,9.66,100.0,0,9.66,100.0,100.0,1
101,p038,0,8,26.32,20.0,0,26.32,20.0,20.0,1
101,p038,0,16,26.32,20.0,0,26.32,20.0,20.0,1
101,p038,0,32,36.980000000000004,20.0,1,34.44,100.0,100.0,1
101,p038,0,64,88.88,58.529411764705884,1,34.44,100.0,100.0,1
101,p038,1,1,18.0,100.0,0,18.0,100.0,100.0,1
101,p038,1,2,39.7,95.0,1,18.0,100.0,100.0,1
101,p038,1,4,39.7,95.0,1,18.0,100.0,100.0,1
101,p038,1,8,39.7,95.0,1,18.619999999999997,100.0,100.0,1
101,p038,1,16,39.7,95.0,1,18.619999999999997,100.0,100.0,1
101,p038,1,32,43.72,98.75,1,27.1,98.0,98.0,1
101,p038,1,64,43.72,98.75,1,27.58,98.0,98.0,1
101,p038,2,1,26.1,100.0,0,26.1,100.0,100.0,1
101,p038,2,2,26.1,100.0,0,26.1,100.0,100.0,1
101,p038,2,4,26.1,100.0,0,26.1,100.0,100.0,1
101,p038,2,8,26.1,100.0,0,26.1,100.0,100.0,1
101,p038,2,16,26.1,100.0,0,26.1,100.0,100.0,1
101,p038,2,32,61.32,97.0,1,26.1,100.0,100.0,1
101,p038,2,64,61.32,97.0,1,32.58,98.33333333333333,98.33333333333333,1
101,p038,3,1,9.18,100.0,0,9.18,100.0,100.0,1
101,p038,3,2,9.18,100.0,0,9.18,100.0,100.0,1
101,p038,3,4,45.02,95.71428571428571,1,9.18,100.0,100.0,1
101,p038,3,8,45.02,95.71428571428571,1,18.619999999999997,100.0,100.0,1
101,p038,3,16,45.02,95.71428571428571,1,25.479999999999997,100.0,100.0,1
101,p038,3,32,48.2,97.0,1,25.799999999999997,100.0,100.0,1
101,p038,3,64,56.839999999999996,97.27272727272728,1,27.58,98.0,98.0,1
101,p038,4,1,14.66,100.0,0,14.66,100.0,100.0,1
101,p038,4,2,14.66,100.0,0,14.66,100.0,100.0,1
101,p038,4,4,25.96,100.0,0,25.96,100.0,100.0,1
101,p038,4,8,27.259999999999998,98.0,0,27.259999999999998,98.0,98.0,1
101,p038,4,16,47.900000000000006,97.0,1,27.259999999999998,98.0,98.0,1
101,p038,4,32,48.2,97.0,1,27.259999999999998,98.0,98.0,1
101,p038,4,64,48.2,97.0,1,27.58,98.0,98.0,1
101,p038,5,1,21.78,97.5,1,,,0.0,0
101,p038,5,2,21.78,97.5,1,3.8600000000000003,100.0,100.0,1
101,p038,5,4,21.78,97.5,1,14.68,100.0,100.0,1
101,p038,5,8,25.799999999999997,100.0,0,25.799999999999997,100.0,100.0,1
101,p038,5,16,25.799999999999997,100.0,0,25.799999999999997,100.0,100.0,1
101,p038,5,32,25.799999999999997,100.0,0,25.799999999999997,100.0,100.0,1
101,p038,5,64,56.86,97.27272727272728,1,27.58,98.0,98.0,1
101,p038,6,1,11.26,20.0,0,11.26,20.0,20.0,1
101,p038,6,2,26.1,100.0,0,26.1,100.0,100.0,1
101,p038,6,4,26.1,100.0,0,26.1,100.0,100.0,1
101,p038,6,8,26.1,100.0,0,26.1,100.0,100.0,1
101,p038,6,16,88.88,58.529411764705884,1,26.1,100.0,100.0,1
101,p038,6,32,98.0,58.888888888888886,1,26.1,100.0,100.0,1
101,p038,6,64,98.0,58.888888888888886,1,27.58,98.0,98.0,1
101,p038,7,1,9.66,100.0,0,9.66,100.0,100.0,1
101,p038,7,2,9.66,100.0,0,9.66,100.0,100.0,1
101,p038,7,4,18.0,100.0,0,18.0,100.0,100.0,1
101,p038,7,8,26.1,100.0,0,26.1,100.0,100.0,1
101,p038,7,16,29.64,17.5,1,26.1,100.0,100.0,1
101,p038,7,32,35.28,18.0,0,35.28,18.0,18.0,1
101,p038,7,64,47.42,97.0,1,35.28,18.0,18.0,1
101,p038,8,1,9.66,100.0,0,9.66,100.0,100.0,1
101,p038,8,2,9.66,100.0,0,9.66,100.0,100.0,1
101,p038,8,4,9.66,100.0,0,9.66,100.0,100.0,1
101,p038,8,8,15.3,100.0,0,15.3,100.0,100.0,1
101,p038,8,16,25.479999999999997,100.0,0,25.479999999999997,100.0,100.0,1
101,p038,8,32,89.03999999999999,58.529411764705884,1,25.479999999999997,100.0,100.0,1
101,p038,8,64,89.03999999999999,58.529411764705884,1,34.76,100.0,100.0,1
101,p038,9,1,11.26,20.0,0,11.26,20.0,20.0,1
101,p038,9,2,11.26,20.0,0,11.26,20.0,20.0,1
101,p038,9,4,18.619999999999997,100.0,0,18.619999999999997,100.0,100.0,1
101,p038,9,8,32.28,98.33333333333333,0,32.28,98.33333333333333,98.33333333333333,1
101,p038,9,16,32.28,98.33333333333333,0,32.28,98.33333333333333,98.33333333333333,1
101,p038,9,32,47.900000000000006,97.0,1,32.28,98.33333333333333,98.33333333333333,1
101,p038,9,64,47.900000000000006,97.0,1,32.28,98.33333333333333,98.33333333333333,1
101,p038,10,1,25.479999999999997,100.0,0,25.479999999999997,100.0,100.0,1
101,p038,10,2,25.479999999999997,100.0,0,25.479999999999997,100.0,100.0,1
101,p038,10,4,47.900000000000006,97.0,1,25.479999999999997,100.0,100.0,1
101,p038,10,8,47.900000000000006,97.0,1,25.479999999999997,100.0,100.0,1
101,p038,10,16,47.900000000000006,97.0,1,27.1,98.0,98.0,1
101,p038,10,32,47.900000000000006,97.0,1,27.1,98.0,98.0,1
101,p038,10,64,47.900000000000006,97.0,1,27.1,98.0,98.0,1
101,p038,11,1,3.8600000000000003,100.0,0,3.8600000000000003,100.0,100.0,1
101,p038,11,2,9.34,100.0,0,9.34,100.0,100.0,1
101,p038,11,4,9.5,100.0,0,9.5,100.0,100.0,1
101,p038,11,8,27.419999999999998,98.0,0,27.419999999999998,98.0,98.0,1
101,p038,11,16,27.419999999999998,98.0,0,27.419999999999998,98.0,98.0,1
101,p038,11,32,27.419999999999998,98.0,0,27.419999999999998,98.0,98.0,1
101,p038,11,64,44.879999999999995,95.71428571428571,1,27.58,98.0,98.0,1
101,p039,0,1,14.68,100.0,0,14.68,100.0,100.0,1
101,p039,0,2,14.68,100.0,0,14.68,100.0,100.0,1
101,p039,0,4,33.22,98.33333333333333,1,14.68,100.0,100.0,1
101,p039,0,8,33.22,98.33333333333333,1,25.479999999999997,100.0,100.0,1
101,p039,0,16,33.22,98.33333333333333,1,25.479999999999997,100.0,100.0,1
101,p039,0,32,91.3,93.88888888888889,1,25.799999999999997,100.0,100.0,1
101,p039,0,64,91.3,93.88888888888889,1,25.799999999999997,100.0,100.0,1
101,p039,1,1,9.66,100.0,0,9.66,100.0,100.0,1
101,p039,1,2,11.72,20.0,0,11.72,20.0,20.0,1
101,p039,1,4,11.72,20.0,0,11.72,20.0,20.0,1
101,p039,1,8,25.86,20.0,0,25.86,20.0,20.0,1
101,p039,1,16,56.86,97.27272727272728,1,25.96,100.0,100.0,1
101,p039,1,32,56.86,97.27272727272728,1,25.96,100.0,100.0,1
101,p039,1,64,56.86,97.27272727272728,1,34.44,100.0,100.0,1
101,p039,2,1,6.080000000000001,20.0,0,6.080000000000001,20.0,20.0,1
101,p039,2,2,48.2,97.0,1,6.080000000000001,20.0,20.0,1
101,p039,2,4,48.2,97.0,1,9.04,100.0,100.0,1
101,p039,2,8,48.2,97.0,1,11.72,20.0,20.0,1
101,p039,2,16,48.2,97.0,1,27.259999999999998,98.0,98.0,1
101,p039,2,32,57.16,97.27272727272728,1,27.259999999999998,98.0,98.0,1
101,p039,2,64,88.88,58.529411764705884,1,27.259999999999998,98.0,98.0,1
101,p039,3,1,9.18,100.0,0,9.18,100.0,100.0,1
101,p039,3,2,26.96,98.0,0,26.96,98.0,98.0,1
101,p039,3,4,26.96,98.0,0,26.96,98.0,98.0,1
101,p039,3,8,26.96,98.0,0,26.96,98.0,98.0,1
101,p039,3,16,26.96,98.0,0,26.96,98.0,98.0,1
101,p039,3,32,91.3,93.88888888888889,1,26.96,98.0,98.0,1
101,p039,3,64,91.44,93.88888888888889,1,26.96,98.0,98.0,1
101,p039,4,1,3.8600000000000003,100.0,0,3.8600000000000003,100.0,100.0,1
101,p039,4,2,9.34,100.0,0,9.34,100.0,100.0,1
101,p039,4,4,26.96,98.0,0,26.96,98.0,98.0,1
101,p039,4,8,91.44,93.88888888888889,1,26.96,98.0,98.0,1
101,p039,4,16,91.44,93.88888888888889,1,27.259999999999998,98.0,98.0,1
101,p039,4,32,91.44,93.88888888888889,1,27.259999999999998,98.0,98.0,1
101,p039,4,64,91.44,93.88888888888889,1,27.58,98.0,98.0,1
101,p039,5,1,9.5,100.0,0,9.5,100.0,100.0,1
101,p039,5,2,9.5,100.0,0,9.5,100.0,100.0,1
101,p039,5,4,47.900000000000006,97.0,1,18.3,100.0,100.0,1
101,p039,5,8,47.900000000000006,97.0,1,18.3,100.0,100.0,1
101,p039,5,16,47.900000000000006,97.0,1,27.419999999999998,98.0,98.0,1
101,p039,5,32,47.900000000000006,97.0,1,27.419999999999998,98.0,98.0,1
101,p039,5,64,91.44,93.88888888888889,1,32.28,98.33333333333333,98.33333333333333,1
101,p039,6,1,24.259999999999998,100.0,0,24.259999999999998,100.0,100.0,1
101,p039,6,2,24.259999999999998,100.0,0,24.259999999999998,100.0,100.0,1
101,p039,6,4,29.18,17.5,1,24.259999999999998,100.0,100.0,1
101,p039,6,8,29.18,17.5,1,24.259999999999998,100.0,100.0,1
101,p039,6,16,29.18,17.5,1,24.259999999999998,100.0,100.0,1
101,p039,6,32,89.03999999999999,58.529411764705884,1,24.259999999999998,100.0,100.0,1
101,p039,6,64,100.0,13.88888888888889,1,35.06,100.0,100.0,1
101,p039,7,1,9.18,100.0,0,9.18,100.0,100.0,1
101,p039,7,2,25.479999999999997,100.0,0,25.479999999999997,100.0,100.0,1
101,p039,7,4,25.479999999999997,100.0,0,25.479999999999997,100.0,100.0,1
101,p039,7,8,27.419999999999998,98.0,0,27.419999999999998,98.0,98.0,1
101,p039,7,16,47.879999999999995,97.0,1,27.419999999999998,98.0,98.0,1
101,p039,7,32,47.879999999999995,97.0,1,27.419999999999998,98.0,98.0,1
101,p039,7,64,47.879999999999995,97.0,1,27.419999999999998,98.0,98.0,1
101,p039,8,1,9.04,100.0,0,9.04,100.0,100.0,1
101,p039,8,2,9.66,100.0,0,9.66,100.0,100.0,1
101,p039,8,4,25.96,100.0,0,25.96,100.0,100.0,1
101,p039,8,8,25.96,100.0,0,25.96,100.0,100.0,1
101,p039,8,16,47.900000000000006,97.0,1,25.96,100.0,100.0,1
101,p039,8,32,100.0,58.68421052631579,1,27.1,98.0,98.0,1
101,p039,8,64,100.0,58.68421052631579,1,27.1,98.0,98.0,1
101,p039,9,1,11.26,20.0,0,11.26,20.0,20.0,1
101,p039,9,2,14.66,100.0,0,14.66,100.0,100.0,1
101,p039,9,4,14.66,100.0,0,14.66,100.0,100.0,1
101,p039,9,8,18.619999999999997,100.0,0,18.619999999999997,100.0,100.0,1
101,p039,9,16,18.619999999999997,100.0,0,18.619999999999997,100.0,100.0,1
101,p039,9,32,27.419999999999998,98.0,0,27.419999999999998,98.0,98.0,1
101,p039,9,64,47.900000000000006,97.0,1,27.419999999999998,98.0,98.0,1
101,p039,10,1,9.18,100.0,0,9.18,100.0,100.0,1
101,p039,10,2,9.18,100.0,0,9.18,100.0,100.0,1
101,p039,10,4,18.0,100.0,0,18.0,100.0,100.0,1
101,p039,10,8,18.0,100.0,0,18.0,100.0,100.0,1
101,p039,10,16,26.1,100.0,0,26.1,100.0,100.0,1
101,p039,10,32,65.8,96.66666666666667,1,26.1,100.0,100.0,1
101,p039,10,64,93.66,13.529411764705882,1,26.96,98.0,98.0,1
101,p039,11,1,18.3,100.0,0,18.3,100.0,100.0,1
101,p039,11,2,18.3,100.0,0,18.3,100.0,100.0,1
101,p039,11,4,18.3,100.0,0,18.3,100.0,100.0,1
101,p039,11,8,25.479999999999997,100.0,0,25.479999999999997,100.0,100.0,1
101,p039,11,16,25.799999999999997,100.0,0,25.799999999999997,100.0,100.0,1
101,p039,11,32,47.879999999999995,97.0,1,25.799999999999997,100.0,100.0,1
101,p039,11,64,47.879999999999995,97.0,1,26.96,98.0,98.0,1
101,p040,0,1,9.34,100.0,0,9.34,100.0,100.0,1
101,p040,0,2,9.5,100.0,0,9.5,100.0,100.0,1
101,p040,0,4,18.14,100.0,0,18.14,100.0,100.0,1
101,p040,0,8,34.6,100.0,0,34.6,100.0,100.0,1
101,p040,0,16,34.6,100.0,0,34.6,100.0,100.0,1
101,p040,0,32,91.44,93.88888888888889,1,34.6,100.0,100.0,1
101,p040,0,64,91.44,93.88888888888889,1,34.6,100.0,100.0,1
101,p040,1,1,11.26,20.0,0,11.26,20.0,20.0,1
101,p040,1,2,18.619999999999997,100.0,0,18.619999999999997,100.0,100.0,1
101,p040,1,4,100.0,13.0,1,18.619999999999997,100.0,100.0,1
101,p040,1,8,100.0,13.0,1,20.84,20.0,20.0,1
101,p040,1,16,100.0,13.0,1,23.32,100.0,100.0,1
101,p040,1,32,100.0,13.0,1,25.96,100.0,100.0,1
101,p040,1,64,100.0,13.0,1,35.44,18.0,18.0,1
101,p040,2,1,9.18,100.0,0,9.18,100.0,100.0,1
101,p040,2,2,18.0,100.0,0,18.0,100.0,100.0,1
101,p040,2,4,47.900000000000006,97.0,1,18.0,100.0,100.0,1
101,p040,2,8,47.900000000000006,97.0,1,18.619999999999997,100.0,100.0,1
101,p040,2,16,47.900000000000006,97.0,1,25.799999999999997,100.0,100.0,1
